MRNA,PFE,JNJ,GOOGL,MSFT,AAPL,COST,WMT,KR,JPM,BAC,HSBC
16.600000381469727,40.275142669677734,133.0800018310547,56.294498443603516,104.43000030517578,41.61000061035156,214.6300048828125,31.94333267211914,28.329999923706055,103.5,28.469999313354492,42.130001068115234
16.219999313354492,40.68311309814453,134.1999969482422,55.930999755859375,102.77999877929688,41.630001068115234,210.27000427246094,31.286666870117188,28.06999969482422,103.87999725341797,28.3799991607666,41.709999084472656
16.270000457763672,40.265655517578125,132.8800048828125,57.07099914550781,105.73999786376953,42.8125,211.17999267578125,31.59000015258789,28.1200008392334,104.25,28.8799991607666,41.970001220703125
17.18000030517578,39.95256042480469,132.8800048828125,57.59349822998047,107.22000122070312,43.54499816894531,211.61000061035156,31.866666793823242,28.299999237060547,103.79000091552734,28.780000686645508,42.34000015258789
18.139999389648438,40.16128921508789,133.0,56.144500732421875,106.02999877929688,43.560001373291016,211.60000610351562,31.8799991607666,28.290000915527344,103.73999786376953,28.729999542236328,42.099998474121094
17.049999237060547,39.563568115234375,132.0500030517578,55.295501708984375,105.2699966430664,42.73500061035156,209.0500030517578,32.24333190917969,28.18000030517578,102.37999725341797,28.239999771118164,41.81999969482422
17.989999771118164,40.06641387939453,132.39999389648438,55.11899948120117,105.66999816894531,42.602500915527344,207.75,31.860000610351562,27.829999923706055,101.36000061035156,28.290000915527344,41.75
18.170000076293945,39.544593811035156,132.0,55.10599899291992,105.25,42.35749816894531,208.72000122070312,32.06666564941406,27.549999237060547,100.87999725341797,28.40999984741211,41.68000030517578
18.690000534057617,39.724857330322266,134.16000366210938,56.37900161743164,106.88999938964844,42.72249984741211,211.89999389648438,32.323333740234375,28.579999923706055,102.5999984741211,28.690000534057617,42.099998474121094
18.530000686645508,39.563568115234375,134.4499969482422,56.43149948120117,106.80999755859375,42.54499816894531,212.8000030517578,32.64666748046875,28.959999084472656,103.08999633789062,28.700000762939453,42.33000183105469
19.65999984741211,39.819732666015625,134.30999755859375,56.459999084472656,106.9000015258789,42.70000076293945,213.83999633789062,32.84000015258789,28.959999084472656,102.41999816894531,28.389999389648438,42.369998931884766
21.440000534057617,40.22770309448242,136.3800048828125,55.98149871826172,108.22000122070312,42.60499954223633,216.47000122070312,33.33000183105469,29.5,105.55000305175781,29.110000610351562,42.79999923706055
20.829999923706055,40.417457580566406,135.69000244140625,56.32550048828125,108.16999816894531,42.73249816894531,218.1199951171875,34.06666564941406,29.549999237060547,105.18000030517578,29.1299991607666,41.52000045776367
19.920000076293945,40.0379524230957,136.35000610351562,56.02949905395508,107.1500015258789,43.00749969482422,217.11000061035156,33.293331146240234,28.75,105.69000244140625,29.40999984741211,42.130001068115234
19.34000015258789,39.98102569580078,135.4199981689453,55.21049880981445,109.41000366210938,42.76499938964844,215.22999572753906,33.130001068115234,28.579999923706055,105.47000122070312,29.290000915527344,40.810001373291016
19.8799991607666,40.75901412963867,136.60000610351562,55.827999114990234,110.97000122070312,43.24250030517578,216.2899932861328,33.18333435058594,28.520000457763672,105.0,29.079999923706055,40.709999084472656
21.649999618530273,40.87286376953125,136.1999969482422,55.86650085449219,111.58999633789062,43.557498931884766,217.0500030517578,33.040000915527344,28.850000381469727,106.0999984741211,29.270000457763672,40.59000015258789
23.700000762939453,40.815940856933594,136.11000061035156,56.10049819946289,112.36000061035156,43.58250045776367,217.61000061035156,32.89666748046875,28.920000076293945,105.29000091552734,29.290000915527344,40.7599983215332
22.100000381469727,40.73054885864258,135.8699951171875,56.144500732421875,112.16999816894531,43.717498779296875,218.0500030517578,32.70333480834961,29.799999237060547,105.16000366210938,29.530000686645508,41.130001068115234
22.600000381469727,41.129032135009766,136.63999938964844,56.32749938964844,112.02999877929688,43.287498474121094,218.74000549316406,32.996665954589844,29.329999923706055,104.36000061035156,29.079999923706055,40.83000183105469
22.270000457763672,41.138519287109375,138.35000610351562,57.42599868774414,112.52999877929688,43.74250030517578,219.44000244140625,32.643333435058594,28.020000457763672,104.43000030517578,29.309999465942383,40.61000061035156
21.1200008392334,40.86337661743164,138.47999572753906,57.67100143432617,112.26000213623047,43.962501525878906,218.41000366210938,32.616668701171875,28.639999389648438,104.19000244140625,29.030000686645508,40.68000030517578
21.3700008392334,40.69260025024414,138.77000427246094,58.45949935913086,111.69999694824219,43.88249969482422,219.82000732421875,32.779998779296875,28.920000076293945,104.11000061035156,29.079999923706055,41.0
20.649999618530273,39.715370178222656,139.08999633789062,58.24700164794922,111.75,43.630001068115234,219.22999572753906,32.753334045410156,28.440000534057617,103.72000122070312,28.84000015258789,40.970001220703125
20.59000015258789,39.26945114135742,138.24000549316406,57.54249954223633,110.38999938964844,43.125,216.7899932861328,32.483333587646484,25.610000610351562,102.97000122070312,28.549999237060547,40.869998931884766
20.93000030517578,38.795066833496094,138.05999755859375,57.49850082397461,110.51000213623047,43.227500915527344,227.82000732421875,32.529998779296875,24.469999313354492,103.01000213623047,28.649999618530273,40.869998931884766
20.43000030517578,39.37381362915039,138.55999755859375,58.9630012512207,112.83000183105469,44.724998474121094,229.69000244140625,32.82666778564453,24.670000076293945,104.3499984741211,28.940000534057617,41.0099983215332
19.260000228881836,39.5920295715332,139.17999267578125,59.86249923706055,113.62000274658203,45.227500915527344,232.9600067138672,32.790000915527344,24.479999542236328,104.04000091552734,28.940000534057617,41.06999969482422
19.969999313354492,39.85768508911133,139.41000366210938,59.952999114990234,114.5,45.4275016784668,236.3800048828125,33.0099983215332,24.729999542236328,104.38999938964844,29.290000915527344,41.119998931884766
20.81999969482422,39.07969665527344,138.02000427246094,59.62649917602539,114.58999633789062,45.932498931884766,233.83999633789062,32.7400016784668,24.75,105.33999633789062,29.459999084472656,41.13999938964844
21.81999969482422,39.639469146728516,137.60000610351562,59.51499938964844,115.91000366210938,46.529998779296875,233.60000610351562,32.80666732788086,24.360000610351562,106.55000305175781,29.299999237060547,41.40999984741211
22.18000030517578,39.667930603027344,137.1699981689453,59.4275016784668,117.56999969482422,47.005001068115234,236.58999633789062,33.220001220703125,24.549999237060547,107.19000244140625,29.81999969482422,41.529998779296875
20.350000381469727,40.13282775878906,138.44000244140625,60.12300109863281,117.6500015258789,46.63249969482422,237.0500030517578,33.28333282470703,24.329999923706055,106.80000305175781,29.649999618530273,41.380001068115234
20.0,40.00948715209961,137.2899932861328,61.32149887084961,117.5199966430664,47.040000915527344,236.97999572753906,32.880001068115234,23.989999771118164,104.5199966430664,28.639999389648438,41.209999084472656
19.34000015258789,40.180267333984375,138.10000610351562,61.80649948120117,120.22000122070312,48.772499084472656,239.5399932861328,33.02000045776367,24.31999969482422,102.87000274658203,28.18000030517578,41.06999969482422
19.0,39.70588302612305,136.91000366210938,60.38249969482422,117.05000305175781,47.76250076293945,237.55999755859375,32.7599983215332,24.34000015258789,99.76000213623047,27.010000228881836,40.41999816894531
19.399999618530273,39.743831634521484,136.61000061035156,59.86899948120117,117.66000366210938,47.185001373291016,236.97000122070312,32.723331451416016,24.149999618530273,98.93000030517578,26.84000015258789,40.43000030517578
19.899999618530273,40.24667739868164,138.57000732421875,59.492000579833984,117.91000366210938,46.6974983215332,239.07000732421875,32.77333450317383,24.469999313354492,99.91999816894531,27.209999084472656,40.58000183105469
19.270000457763672,39.86717224121094,138.6999969482422,58.9005012512207,116.7699966430664,47.11750030517578,239.41000366210938,32.4033317565918,24.270000457763672,99.58000183105469,27.030000686645508,40.650001525878906
19.65999984741211,40.12334060668945,138.8800048828125,58.61349868774414,116.93000030517578,47.18000030517578,241.22000122070312,32.37666702270508,24.440000534057617,100.70999908447266,27.329999923706055,40.5099983215332
20.350000381469727,40.29411697387695,139.7899932861328,58.84450149536133,117.94000244140625,47.48749923706055,242.13999938964844,32.5099983215332,24.600000381469727,101.2300033569336,27.59000015258789,40.58000183105469
20.59000015258789,40.64516067504883,138.97999572753906,59.94900131225586,119.0199966430664,47.810001373291016,244.19000244140625,32.606666564941406,24.479999542236328,104.63999938964844,28.540000915527344,41.7599983215332
19.700000762939453,40.71157455444336,137.7100067138672,60.277000427246094,119.19000244140625,48.505001068115234,240.5,32.313331604003906,23.760000228881836,105.13999938964844,28.8700008392334,42.150001525878906
21.329999923706055,40.64516067504883,137.1699981689453,60.54050064086914,119.97000122070312,48.837501525878906,242.47999572753906,32.39666748046875,23.799999237060547,105.3499984741211,28.84000015258789,42.54999923706055
23.079999923706055,40.55028533935547,135.57000732421875,60.97249984741211,119.36000061035156,48.92250061035156,244.39999389648438,32.70333480834961,23.68000030517578,105.55999755859375,29.149999618530273,42.29999923706055
25.959999084472656,40.7874755859375,136.17999267578125,60.5724983215332,119.88999938964844,49.25,245.8699951171875,32.94333267211914,23.899999618530273,105.30999755859375,29.079999923706055,42.47999954223633
27.229999542236328,40.92979049682617,136.13999938964844,60.41400146484375,119.93000030517578,50.025001525878906,246.52000427246094,33.07666778564453,23.860000610351562,105.6500015258789,29.170000076293945,42.560001373291016
26.81999969482422,40.64516067504883,135.57000732421875,60.134498596191406,119.27999877929688,49.875,244.91000366210938,32.89666748046875,23.940000534057617,104.87000274658203,28.889999389648438,42.630001068115234
26.799999237060547,40.54079818725586,135.5800018310547,60.3224983215332,120.19000244140625,50.154998779296875,245.61000061035156,33.20000076293945,24.979999542236328,105.33999633789062,29.06999969482422,42.540000915527344
25.729999542236328,40.10436248779297,135.2100067138672,60.47949981689453,120.33000183105469,49.73749923706055,241.24000549316406,33.599998474121094,25.739999771118164,106.2300033569336,29.06999969482422,42.59000015258789
24.610000610351562,39.573055267333984,135.97999572753906,61.13650131225586,120.94999694824219,49.717498779296875,241.9499969482422,33.85333251953125,25.670000076293945,111.20999908447266,30.170000076293945,43.040000915527344
25.84000015258789,39.93358612060547,136.52000427246094,61.326499938964844,121.05000305175781,49.807498931884766,246.3300018310547,34.143333435058594,25.469999313354492,109.94000244140625,29.84000015258789,42.88999938964844
23.780000686645508,38.82352828979492,138.02000427246094,61.59550094604492,120.7699966430664,49.8125,245.33999633789062,34.310001373291016,25.56999969482422,111.0999984741211,29.8799991607666,43.33000183105469
23.5,37.83681106567383,138.52000427246094,62.00699996948242,121.7699966430664,50.782501220703125,245.55999755859375,34.38666534423828,25.540000915527344,114.30000305175781,30.030000686645508,43.459999084472656
22.510000228881836,37.362430572509766,137.52000427246094,62.07350158691406,123.37000274658203,50.96500015258789,245.80999755859375,34.393333435058594,25.780000686645508,113.45999908447266,30.030000686645508,43.25
23.6299991607666,36.9829216003418,137.8300018310547,62.6879997253418,123.76000213623047,51.13249969482422,243.4199981689453,34.12333297729492,25.5,113.5999984741211,30.049999237060547,43.220001220703125
24.700000762939453,37.4003791809082,139.89999389648438,63.52949905395508,125.44000244140625,51.869998931884766,245.5800018310547,34.356666564941406,25.219999313354492,113.73999786376953,30.06999969482422,43.150001525878906
25.760000228881836,37.35293960571289,139.1999969482422,63.002498626708984,125.01000213623047,51.790000915527344,247.9600067138672,34.5099983215332,25.56999969482422,113.55000305175781,30.020000457763672,42.83000183105469
25.739999771118164,37.58064651489258,139.64999389648438,63.367000579833984,129.14999389648438,51.31999969482422,245.60000610351562,34.50666809082031,25.770000457763672,113.61000061035156,30.079999923706055,42.7599983215332
26.260000228881836,37.92219924926758,140.38999938964844,63.87099838256836,129.88999938964844,51.07500076293945,243.82000732421875,33.84333419799805,25.0,114.47000122070312,30.350000381469727,43.06999969482422
25.139999389648438,37.561668395996094,139.83999633789062,64.80999755859375,129.77000427246094,51.15250015258789,244.27999877929688,33.85333251953125,25.56999969482422,116.12000274658203,30.770000457763672,43.29999923706055
26.030000686645508,38.52941131591797,141.1999969482422,59.948001861572266,130.60000610351562,50.16749954223633,245.52999877929688,34.279998779296875,25.780000686645508,116.05000305175781,30.579999923706055,43.56999969482422
26.399999618530273,38.68121337890625,141.9499969482422,58.66600036621094,127.87999725341797,52.630001068115234,241.58999633789062,33.78666687011719,25.579999923706055,115.16000366210938,30.260000228881836,43.20000076293945
28.34000015258789,38.90891647338867,141.27999877929688,58.32550048828125,126.20999908447266,52.287498474121094,242.69000244140625,33.71666717529297,25.780000686645508,115.41000366210938,30.5,43.470001220703125
27.200000762939453,39.26945114135742,142.00999450683594,59.477500915527344,128.89999389648438,52.9375,244.6199951171875,34.026668548583984,25.739999771118164,116.12000274658203,30.709999084472656,44.70000076293945
27.100000381469727,39.51612854003906,142.08999633789062,59.67300033569336,128.14999389648438,52.119998931884766,244.22999572753906,34.1533317565918,25.709999084472656,115.08999633789062,30.469999313354492,43.790000915527344
24.549999237060547,38.73814010620117,139.97000122070312,58.94300079345703,125.5199966430664,50.71500015258789,240.17999267578125,33.766666412353516,25.770000457763672,113.20999908447266,29.920000076293945,43.150001525878906
23.540000915527344,38.851993560791016,139.7899932861328,58.53900146484375,125.51000213623047,50.724998474121094,241.33999633789062,33.43333435058594,25.280000686645508,112.61000061035156,29.799999237060547,42.84000015258789
23.260000228881836,38.55787658691406,138.72999572753906,58.39849853515625,125.5,50.18000030517578,243.47000122070312,33.18000030517578,25.360000610351562,112.5199966430664,29.709999084472656,42.779998779296875
24.920000076293945,38.6337776184082,139.0500030517578,58.38199996948242,127.12999725341797,49.29499816894531,247.02000427246094,33.970001220703125,25.829999923706055,112.51000213623047,29.579999923706055,42.86000061035156
24.43000030517578,38.49146270751953,137.1999969482422,56.829498291015625,123.3499984741211,46.43000030517578,241.9199981689453,33.29666519165039,25.389999389648438,109.44999694824219,28.25,42.06999969482422
23.59000015258789,38.57685089111328,136.82000732421875,56.24300003051758,124.7300033569336,47.165000915527344,242.72999572753906,33.43000030517578,25.25,110.31999969482422,28.6200008392334,42.150001525878906
23.1200008392334,39.041744232177734,136.91000366210938,58.540000915527344,126.0199966430664,47.72999954223633,244.6699981689453,33.293331146240234,25.209999084472656,109.9000015258789,28.290000915527344,42.560001373291016
23.459999084472656,39.50664138793945,138.2100067138672,59.224998474121094,128.92999267578125,47.52000045776367,247.44000244140625,33.77000045776367,24.65999984741211,111.30999755859375,28.59000015258789,42.22999954223633
23.079999923706055,39.34535217285156,138.61000061035156,58.43899917602539,128.07000732421875,47.25,248.35000610351562,33.619998931884766,24.219999313354492,110.7699966430664,28.399999618530273,41.61000061035156
22.600000381469727,39.45920181274414,138.4199981689453,57.233001708984375,126.22000122070312,45.772499084472656,248.89999389648438,33.84000015258789,24.06999969482422,111.3499984741211,28.399999618530273,41.41999816894531
22.700000762939453,39.53510284423828,138.1199951171875,57.72200012207031,126.9000015258789,46.650001525878906,249.92999267578125,33.706668853759766,24.299999237060547,111.7300033569336,28.690000534057617,41.68000030517578
22.0,39.83871078491211,138.75999450683594,57.79249954223633,127.66999816894531,45.69499969482422,249.50999450683594,34.07666778564453,24.0,110.81999969482422,28.489999771118164,41.70000076293945
21.3799991607666,39.77229690551758,139.7899932861328,57.266998291015625,126.18000030517578,44.915000915527344,248.52999877929688,33.95333480834961,23.530000686645508,108.63999938964844,27.760000228881836,41.810001373291016
21.829999923706055,39.800758361816406,138.85000610351562,56.93050003051758,126.23999786376953,44.74250030517578,247.3000030517578,34.223331451416016,23.719999313354492,109.70999908447266,28.18000030517578,42.0
21.540000915527344,39.75332260131836,137.07000732421875,56.97800064086914,126.16000366210938,44.557498931884766,246.30999755859375,34.13999938964844,23.6200008392334,108.5199966430664,27.899999618530273,41.560001373291016
21.700000762939453,39.582542419433594,131.3300018310547,55.99700164794922,124.94000244140625,44.345001220703125,240.69000244140625,34.040000915527344,23.030000686645508,108.22000122070312,27.75,41.560001373291016
21.489999771118164,39.75332260131836,132.11000061035156,56.070499420166016,125.7300033569336,44.57500076293945,241.5399932861328,34.063331604003906,22.780000686645508,107.05999755859375,27.15999984741211,41.290000915527344
20.780000686645508,39.39278793334961,131.14999389648438,55.32500076293945,123.68000030517578,43.76750183105469,239.5800018310547,33.813331604003906,22.809999465942383,105.95999908447266,26.600000381469727,40.77000045776367
19.850000381469727,39.77229690551758,131.44000244140625,51.9370002746582,119.83999633789062,43.32500076293945,241.07000732421875,33.98666763305664,22.959999084472656,106.45999908447266,26.68000030517578,40.84000015258789
19.469999313354492,40.06641387939453,133.72999572753906,52.7244987487793,123.16000366210938,44.90999984741211,245.61000061035156,34.186668395996094,23.6299991607666,109.73999786376953,27.920000076293945,41.189998626708984
17.700000762939453,40.30360412597656,134.3800048828125,52.231998443603516,125.83000183105469,45.6349983215332,247.9600067138672,34.80666732788086,23.3700008392334,110.12999725341797,27.90999984741211,41.13999938964844
17.940000534057617,40.52182388305664,136.67999267578125,52.38800048828125,127.81999969482422,46.30500030517578,251.2100067138672,35.03666687011719,23.700000762939453,110.37000274658203,27.8799991607666,41.18000030517578
17.520000457763672,40.72106170654297,138.5500030517578,53.41849899291992,131.39999389648438,47.537498474121094,256.010009765625,35.35333251953125,23.93000030517578,109.16000366210938,27.530000686645508,41.459999084472656
15.670000076293945,40.86337661743164,139.02000427246094,54.13800048828125,132.60000610351562,48.14500045776367,256.8500061035156,35.84000015258789,24.389999389648438,110.33999633789062,28.06999969482422,41.63999938964844
16.0,40.48387145996094,139.77999877929688,54.051998138427734,132.10000610351562,48.70249938964844,257.1099853515625,35.97999954223633,24.65999984741211,110.68000030517578,28.239999771118164,41.75
16.299999237060547,40.87286376953125,141.67999267578125,53.95500183105469,131.49000549316406,48.54750061035156,257.2300109863281,36.27333450317383,24.6299991607666,109.2699966430664,27.950000762939453,41.220001220703125
16.15999984741211,40.32258224487305,140.7100067138672,54.550498962402344,132.32000732421875,48.537498474121094,259.7099914550781,36.21666717529297,24.6200008392334,109.54000091552734,27.940000534057617,41.04999923706055
15.399999618530273,40.56925964355469,140.08999633789062,54.314998626708984,132.4499969482422,48.185001373291016,260.1499938964844,36.356666564941406,24.260000228881836,109.81999969482422,28.040000915527344,40.7599983215332
15.770000457763672,40.68311309814453,139.44000244140625,54.69449996948242,132.85000610351562,48.47249984741211,261.42999267578125,36.38666534423828,24.360000610351562,109.22000122070312,27.93000030517578,40.63999938964844
15.739999771118164,40.86337661743164,140.22999572753906,55.262001037597656,135.16000366210938,49.61249923706055,262.739990234375,36.54999923706055,23.940000534057617,110.70999908447266,28.6200008392334,41.2400016784668
15.5,41.27134704589844,140.4499969482422,55.22549819946289,135.69000244140625,49.467498779296875,263.6600036621094,36.540000915527344,23.639999389648438,109.91000366210938,28.31999969482422,41.41999816894531
15.180000305175781,41.3662223815918,142.2100067138672,55.65999984741211,136.9499969482422,49.8650016784668,267.3500061035156,36.77333450317383,23.1299991607666,110.19000244140625,28.270000457763672,41.650001525878906
14.699999809265137,41.43263626098633,142.08999633789062,56.26850128173828,136.97000122070312,49.69499969482422,266.1300048828125,37.043331146240234,22.239999771118164,109.44000244140625,28.1200008392334,41.099998474121094
14.039999961853027,41.518028259277344,143.05999755859375,55.834999084472656,137.77999877929688,49.64500045776367,266.7699890136719,37.08000183105469,22.079999923706055,108.66000366210938,27.979999542236328,41.060001373291016
13.770000457763672,41.518028259277344,144.24000549316406,54.37900161743164,133.42999267578125,48.89250183105469,266.3599853515625,36.90666580200195,21.850000381469727,107.76000213623047,27.760000228881836,40.97999954223633
13.699999809265137,40.7874755859375,141.85000610351562,54.01599884033203,133.92999267578125,49.95000076293945,264.4100036621094,36.720001220703125,21.43000030517578,108.4800033569336,27.90999984741211,41.15999984741211
14.34000015258789,41.204933166503906,140.69000244140625,53.83150100708008,134.14999389648438,49.935001373291016,265.5799865722656,36.70000076293945,21.389999389648438,108.83999633789062,28.209999084472656,41.40999984741211
14.640000343322754,41.10057067871094,139.27999877929688,54.13999938964844,133.9600067138672,49.47999954223633,264.260009765625,36.83000183105469,21.709999084472656,111.80000305175781,29.0,41.7400016784668
14.729999542236328,41.52751541137695,139.36000061035156,55.0,135.67999267578125,50.38750076293945,263.54998779296875,36.87333297729492,21.600000381469727,113.68000030517578,29.420000076293945,41.869998931884766
14.399999618530273,41.95446014404297,140.02999877929688,55.630001068115234,136.5800018310547,50.682498931884766,265.4700012207031,37.20000076293945,21.440000534057617,113.80000305175781,29.149999618530273,42.08000183105469
15.3100004196167,42.12523651123047,142.13999938964844,56.14950180053711,137.4600067138672,51.102500915527344,269.1400146484375,37.439998626708984,21.549999237060547,112.81999969482422,29.049999237060547,42.099998474121094
14.960000038146973,41.669830322265625,140.57000732421875,56.63349914550781,137.05999755859375,51.057498931884766,268.25,37.32666778564453,21.75,113.48999786376953,29.260000228881836,42.08000183105469
14.289999961853027,41.08159255981445,140.97000122070312,55.839500427246094,136.9600067138672,50.005001068115234,269.3999938964844,37.573333740234375,21.799999237060547,112.87000274658203,29.200000762939453,41.810001373291016
14.850000381469727,41.148006439208984,141.41000366210938,56.214500427246094,136.4600067138672,50.310001373291016,269.9700012207031,37.62666702270508,21.709999084472656,113.3499984741211,29.350000381469727,41.84000015258789
14.479999542236328,41.80265808105469,141.2100067138672,57.045501708984375,137.85000610351562,50.807498931884766,271.4200134277344,37.65999984741211,21.649999618530273,113.0199966430664,29.020000457763672,41.650001525878906
14.4399995803833,40.77798843383789,140.11000061035156,57.20399856567383,138.39999389648438,50.4375,276.5400085449219,37.973331451416016,21.760000228881836,114.0999984741211,29.360000610351562,41.70000076293945
14.199999809265137,40.22770309448242,134.3000030517578,57.266998291015625,138.89999389648438,50.82500076293945,279.44000244140625,38.20000076293945,21.889999389648438,115.30000305175781,29.450000762939453,41.630001068115234
14.319999694824219,40.55977249145508,134.7100067138672,57.5255012512207,138.89999389648438,51.3025016784668,280.5799865722656,38.32666778564453,22.079999923706055,113.9000015258789,29.219999313354492,41.70000076293945
14.140000343322754,40.65464782714844,132.5,57.67300033569336,137.0800018310547,51.125,280.6499938964844,38.253334045410156,21.959999084472656,115.12000274658203,28.989999771118164,41.5
14.029999732971191,40.55028533935547,131.86000061035156,57.33700180053711,136.27000427246094,50.837501525878906,281.55999755859375,38.20000076293945,21.639999389648438,113.98999786376953,29.190000534057617,41.22999954223633
14.260000228881836,40.85388946533203,132.07000732421875,57.36199951171875,136.4199981689453,51.415000915527344,282.9100036621094,38.2400016784668,21.65999984741211,114.66999816894531,29.479999542236328,41.43000030517578
14.109999656677246,40.5787467956543,130.30999755859375,56.57749938964844,136.6199951171875,50.647499084472656,281.510009765625,37.96666717529297,21.690000534057617,113.54000091552734,29.399999618530273,41.34000015258789
14.050000190734863,40.62618637084961,128.63999938964844,56.96049880981445,138.42999267578125,51.80500030517578,280.1700134277344,37.606666564941406,20.860000610351562,114.2699966430664,29.56999969482422,41.43000030517578
13.600000381469727,40.882354736328125,128.83999633789062,57.40250015258789,139.2899932861328,52.209999084472656,280.1000061035156,37.36333465576172,20.81999969482422,116.36000061035156,30.25,41.650001525878906
14.470000267028809,40.69260025024414,129.77999877929688,56.98649978637695,140.72000122070312,52.16749954223633,280.8299865722656,37.33333206176758,21.239999771118164,116.83000183105469,30.670000076293945,41.09000015258789
13.510000228881836,40.48387145996094,131.1199951171875,56.797000885009766,140.19000244140625,51.755001068115234,279.79998779296875,37.40666580200195,21.139999389648438,115.70999908447266,30.34000015258789,40.90999984741211
14.119999885559082,40.882354736328125,130.72999572753906,62.26100158691406,141.33999633789062,51.935001373291016,281.3699951171875,37.67333221435547,21.479999542236328,116.22000122070312,30.770000457763672,41.04999923706055
13.6899995803833,39.326377868652344,133.02000427246094,62.09199905395508,141.02999877929688,52.41999816894531,280.1300048828125,37.42333221435547,21.43000030517578,115.8499984741211,30.520000457763672,40.599998474121094
13.399999618530273,36.80265808105469,132.0800018310547,61.400001525878906,140.35000610351562,52.19499969482422,279.5,37.35333251953125,21.43000030517578,115.58999633789062,30.889999389648438,40.38999938964844
13.100000381469727,36.850093841552734,130.22000122070312,60.90999984741211,136.27000427246094,53.2599983215332,275.6300048828125,36.793331146240234,21.15999984741211,116.0,30.68000030517578,40.15999984741211
13.010000228881836,36.290321350097656,130.2899932861328,60.5890007019043,138.05999755859375,52.10749816894531,274.57000732421875,36.459999084472656,21.520000457763672,112.94000244140625,29.489999771118164,39.720001220703125
